cik,name,alias,alias_clean,alias_source
0000717605,HEXCEL CORP /DE/,HEXCEL CORP,hexcel,crosswalk_name
0000718332,"RAVE RESTAURANT GROUP, INC.",RAVE RESTAURANT GROUP INC,rave restaurant,crosswalk_name
0000718413,COMMUNITY BANCORP /VT,COMMUNITY BANCORP INC/VT,community bancorp incvt,crosswalk_name
0000719220,S&T BANCORP INC,S & T BANCORP INC,s t bancorp,crosswalk_name
0000719402,FIRST NATIONAL CORP /VA/,FIRST NATIONAL CORP/VA,first national corpva,crosswalk_name
0000719413,HECLA MINING CO/DE/,HECLA MINING CO,hecla mining,crosswalk_name
0000719955,WILLIAMS SONOMA INC,WILLIAMS-SONOMA INC,williamssonoma,crosswalk_name
0000723188,"COMMUNITY FINANCIAL SYSTEM, INC.",COMMUNITY FINANCIAL SYST INC,community financial syst,crosswalk_name
0000723612,"AVIS BUDGET GROUP, INC.",AVIS BUDGET GROUP INC,avis budget,crosswalk_name
0000723646,FRANKLIN FINANCIAL SERVICES CORP /PA/,FRANKLIN FINANCIAL SVCS CORP,franklin financial svcs,crosswalk_name
0000724004,MESA LABORATORIES INC /CO/,MESA LABORATORIES INC,mesa laboratories,crosswalk_name
0000724910,NVE CORP /NEW/,NVE CORP,nve,crosswalk_name
0000726601,CAPITAL CITY BANK GROUP INC,CAPITAL CITY BK GROUP INC,capital city bk,crosswalk_name
0000728535,HUNT J B TRANSPORT SERVICES INC,HUNT (JB) TRANSPRT SVCS INC,hunt jb transprt svcs,crosswalk_name
0000729580,BEL FUSE INC /NJ,BEL FUSE INC,bel fuse,crosswalk_name
0000730464,Adtalem Global Education Inc.,COVISTA INC,covista,crosswalk_name
0000730708,SEACOAST BANKING CORP OF FLORIDA,SEACOAST BANKING CORP/FL,seacoast banking corpfl,crosswalk_name
0000731653,UNITED BANCORP INC /OH/,UNITED BANCORP INC/OH,united bancorp incoh,crosswalk_name
0000733076,BRIGHTHOUSE LIFE INSURANCE Co,BRIGHTHOUSE LIFE INSURNCE CO,brighthouse life insurnce,crosswalk_name
0000733269,"LiveRamp Holdings, Inc.",LIVERAMP HOLDINGS INC,liveramp,crosswalk_name
0000733590,TRANSCONTINENTAL REALTY INVESTORS INC,TRANSCONTINENTAL RLTY INVS,transcontinental rlty invs,crosswalk_name
0000737468,WASHINGTON TRUST BANCORP INC,WASHINGTON TR BANCORP INC,washington tr bancorp,crosswalk_name
0000739421,CITIZENS FINANCIAL SERVICES INC,CITIZENS FINANCIAL SVCS INC,citizens financial svcs,crosswalk_name
0000740663,FIRST OF LONG ISLAND CORP,FIRST LONG ISLAND CORP,first long island,crosswalk_name
0000740806,F&M BANK CORP,F & M BANK CORP,f m bank,crosswalk_name
0000744825,AMERICAN SHARED HOSPITAL SERVICES,AMERICAN SHARED HSPTL SERV,american shared hsptl serv,crosswalk_name
0000746210,"Oblong, Inc.",TAOWEAVE INC,taoweave,crosswalk_name
0000746514,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP,NEW ENGLAND REALTY ASSC  -LP,new england realty assc lp,crosswalk_name
0000746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPEDITORS INTL WASH INC,expeditors intl wash,crosswalk_name
0000748268,"Red Cat Holdings, Inc.",RED CAT HOLDINGS INC,red cat,crosswalk_name
0000748592,Eterna Therapeutics Inc.,ERNEXA THERAPEUTICS INC,ernexa therapeutics,crosswalk_name
0000750574,"AUBURN NATIONAL BANCORPORATION, INC",AUBURN NATIONAL BANCORP,auburn national bancorp,crosswalk_name
0000759944,CITIZENS FINANCIAL GROUP INC/RI,CITIZENS FINANCIAL GROUP INC,citizens financial,crosswalk_name
0000760498,BANCFIRST CORP /OK/,BANCFIRST CORP/OK,bancfirst corpok,crosswalk_name
0000763907,FIRST UNITED CORP/MD/,FIRST UNITED CORP,first united,crosswalk_name
0000764038,SouthState Corp,SOUTH STATE BANK CORP,south state bank,crosswalk_name
0000764180,"ALTRIA GROUP, INC.",ALTRIA GROUP INC,altria,crosswalk_name
0000764764,CATERPILLAR FINANCIAL SERVICES CORP,CATERPILLAR FINANCIAL SVCS,caterpillar financial svcs,crosswalk_name
0000765207,"First Bancorp, Inc /ME/",FIRST BANCORP INC/ME,first bancorp incme,crosswalk_name
0000766421,"ALASKA AIR GROUP, INC.",ALASKA AIR GROUP INC,alaska air,crosswalk_name
0000766829,SJW GROUP,H2O AMERICA,h2o america,crosswalk_name
0000767405,"SB FINANCIAL GROUP, INC.",SB FINANCIAL GROUP INC,sb financial,crosswalk_name
0000770460,PEOPLES FINANCIAL CORP /MS/,PEOPLES FINANCIAL CORP/MS,peoples financial corpms,crosswalk_name
0000771497,ABM INDUSTRIES INC /DE/,ABM INDUSTRIES INC,abm industries,crosswalk_name
0000773141,"M.D.C. HOLDINGS, INC.",MDC HOLDINGS INC,mdc,crosswalk_name
0000773717,"American Clean Resources Group, Inc.",AMERICAN CLEAN RES GRP INC,american clean res grp,crosswalk_name
0000776867,WHITE MOUNTAINS INSURANCE GROUP LTD,WHITE MTNS INS GROUP LTD,white mtns ins,crosswalk_name
0000776901,INDEPENDENT BANK CORP,INDEPENDENT BANK CORP/MA,independent bank corpma,crosswalk_name
0000779152,JACK HENRY & ASSOCIATES INC,HENRY (JACK) & ASSOCIATES,henry jack associates,crosswalk_name
0000783325,"WEC ENERGY GROUP, INC.",WEC ENERGY GROUP INC,wec energy,crosswalk_name
0000784977,PORTLAND GENERAL ELECTRIC CO /OR/,PORTLAND GENERAL ELECTRIC CO,portland general electric,crosswalk_name
0000785956,J&J SNACK FOODS CORP,J & J SNACK FOODS CORP,j j snack foods,crosswalk_name
0000787253,NATURAL ALTERNATIVES INTERNATIONAL INC,NATURAL ALTERNATIVES,natural alternatives,crosswalk_name
0000788329,JOHNSON OUTDOORS INC,JOHNSON OUTDOORS INC  -CL A,johnson outdoors inc cl a,crosswalk_name
0000788784,PUBLIC SERVICE ENTERPRISE GROUP INC,PUBLIC SERVICE ENTRP GRP INC,public service entrp grp,crosswalk_name
0000788920,PRO DEX INC,PRO-DEX INC/CO,prodex incco,crosswalk_name
0000789933,NACCO INDUSTRIES INC,NACCO INDUSTRIES  -CL A,nacco industries cl a,crosswalk_name
0000790051,CARLISLE COMPANIES INC,CARLISLE COS INC,carlisle cos,crosswalk_name
0000790359,NBT BANCORP INC,N B T BANCORP INC,n b t bancorp,crosswalk_name
0000792966,FARMERS & MERCHANTS BANCORP INC,FARMERS & MERCHANTS BCP/OH,farmers merchants bcpoh,crosswalk_name
0000794323,"Level 3 Parent, LLC",LEVEL 3 COMMUNICATIONS INC,level 3 communications,crosswalk_name
0000796534,NATIONAL BANKSHARES INC,NATIONAL BANKSHARES INC VA,national bankshares inc va,crosswalk_name
0000797465,"HG Holdings, Inc.",HG HOLDINGS INC,hg,crosswalk_name
0000797468,OCCIDENTAL PETROLEUM CORP /DE/,OCCIDENTAL PETROLEUM CORP,occidental petroleum,crosswalk_name
0000798359,CENTERSPACE,CENTRESPACE,centrespace,crosswalk_name
0000798783,UNIVERSAL HEALTH REALTY INCOME TRUST,UNIVERSAL HEALTH RLTY INCOME,universal health rlty income,crosswalk_name
0000798941,FIRST CITIZENS BANCSHARES INC /DE/,FIRST CITIZENS BANCSH  -CL A,first citizens bancsh cl a,crosswalk_name
0000803649,EQC Liquidating Trust,EQUITY COMMONWEALTH,equity commonwealth,crosswalk_name
0000804269,"General Motors Financial Company, Inc.",GENERAL MOTORS FINL CO INC,general motors finl,crosswalk_name
0000804328,QUALCOMM INC/DE,QUALCOMM INC,qualcomm,crosswalk_name
0000805676,PARK NATIONAL CORP /OH/,PARK NATIONAL CORP,park national,crosswalk_name
0000806172,SONO TEK CORP,SONO-TEK CORP,sonotek,crosswalk_name
0000811589,FIRST BANCORP /NC/,FIRST BANCORP/NC,first bancorpnc,crosswalk_name
0000811641,IMMUCELL CORP /DE/,IMMUCELL CORP,immucell,crosswalk_name
0000812074,"O-I Glass, Inc. /DE/",O-I GLASS INC,oi glass,crosswalk_name
0000813298,"DESTINATION XL GROUP, INC.",DESTINATION XL GROUP INC,destination xl,crosswalk_name
0000814676,CPS TECHNOLOGIES CORP/DE/,CPS TECHNOLOGIES CORP,cps technologies,crosswalk_name
0000815097,CARNIVAL CORP,CARNIVAL CORPORATION & PLC,carnival corporation,crosswalk_name
0000815917,JONES FINANCIAL COMPANIES LLLP,JONES FINANCIAL COS  -LP,jones financial cos lp,crosswalk_name
0000816761,TERADATA CORP /DE/,TERADATA CORP,teradata,crosswalk_name
0000818033,"HERON THERAPEUTICS, INC. /DE/",HERON THERAPEUTICS INC,heron therapeutics,crosswalk_name
0000818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,TEVA PHARMACEUTICALS,teva pharmaceuticals,crosswalk_name
0000819793,ALBANY INTERNATIONAL CORP /DE/,ALBANY INTL CORP  -CL A,albany intl corp cl a,crosswalk_name
0000820313,AMPHENOL CORP /DE/,AMPHENOL CORP,amphenol,crosswalk_name
0000820771,Goliath Film & Media Holdings,GOLIATH FILM & MEDIA HLDGS,goliath film media hldgs,crosswalk_name
0000821002,G III APPAREL GROUP LTD /DE/,G-III APPAREL GROUP LTD,giii apparel,crosswalk_name
0000821130,UNITED STATES CELLULAR CORP,ARRAY DIG INFRASTRUCTURE INC,array dig infrastructure,crosswalk_name
0000821483,"PAR PACIFIC HOLDINGS, INC.",PAR PACIFIC HOLDINGS INC,par pacific,crosswalk_name
0000822416,PULTEGROUP INC/MI/,PULTEGROUP INC,pultegroup,crosswalk_name
0000826154,ORRSTOWN FINANCIAL SERVICES INC,ORRSTOWN FINANCIAL SVCS INC,orrstown financial svcs,crosswalk_name
0000832101,IDEX CORP /DE/,IDEX CORP,idex,crosswalk_name
0000832428,E.W. SCRIPPS Co,EW SCRIPPS  -CL A,ew scripps cl a,crosswalk_name
0000833444,Johnson Controls International plc,JOHNSON CONTROLS INTL PLC,johnson controls intl,crosswalk_name
0000836690,INNOVATIVE SOLUTIONS & SUPPORT INC,INNOVATIVE SOLTNS & SUPP INC,innovative soltns supp,crosswalk_name
0000837010,VOYA RETIREMENT INSURANCE & ANNUITY Co,VOYA RETIREMENT INS &ANNUITY,voya retirement ins annuity,crosswalk_name
0000837465,Topgolf Callaway Brands Corp.,CALLAWAY GOLF CO,callaway golf,crosswalk_name
0000840489,"FirstCash Holdings, Inc.",FIRSTCASH HOLDINGS INC,firstcash,crosswalk_name
0000844059,"FRP HOLDINGS, INC.",FRP HOLDINGS INC,frp,crosswalk_name
0000844856,Healthier Choices Management Corp.,HEALTHIER CHOICES MNGMT CORP,healthier choices mngmt,crosswalk_name
0000844965,TETRA TECHNOLOGIES INC,TETRA TECHNOLOGIES INC/DE,tetra technologies incde,crosswalk_name
0000845877,FEDERAL AGRICULTURAL MORTGAGE CORP,FEDERAL AGRICULTURE MTG CP,federal agriculture mtg cp,crosswalk_name
0000846617,"Dime Community Bancshares, Inc. /NY/",DIME COMMUNITY BANCSHARES,dime community bancshares,crosswalk_name
0000847942,STRATEGIC ACQUISITIONS INC /NV/,STRATEGIC ACQUISITIONS INC,strategic acquisitions,crosswalk_name
0000849401,"ADM TRONICS UNLIMITED, INC.",ADM TRONICS UNLIMITED INC/DE,adm tronics unlimited incde,crosswalk_name
0000850141,HORACE MANN EDUCATORS CORP /DE/,HORACE MANN EDUCATORS CORP,horace mann educators,crosswalk_name
0000856984,"QHSLab, Inc.",AMER BIOGENETIC SCI  -CL A,amer biogenetic sci cl a,crosswalk_name
0000859070,FIRST COMMUNITY BANKSHARES INC /VA/,FIRST CMNTY BANCSHARES INC,first cmnty bancshares,crosswalk_name
0000860748,KEMPER Corp,KEMPER CORP/DE,kemper corpde,crosswalk_name
0000862692,CRYO CELL INTERNATIONAL INC,CRYO-CELL INTERNATIONAL INC,cryocell international,crosswalk_name
0000863110,ARTESIAN RESOURCES CORP,ARTESIAN RESOURCES  -CL A,artesian resources cl a,crosswalk_name
0000867840,"PRECISION OPTICS CORPORATION, INC.",PRECISION OPTICS CORP INC,precision optics,crosswalk_name
0000874501,AMBAC FINANCIAL GROUP INC,OCTAVE SPECIALTY GROUP INC,octave specialty,crosswalk_name
0000874716,IDEXX LABORATORIES INC /DE,IDEXX LABS INC,idexx labs,crosswalk_name
0000874761,AES CORP,AES CORP (THE),aes corp the,crosswalk_name
0000874766,"HARTFORD INSURANCE GROUP, INC.",HARTFORD INSURANCE GROUP INC,hartford insurance,crosswalk_name
0000875320,VERTEX PHARMACEUTICALS INC / MA,VERTEX PHARMACEUTICALS INC,vertex pharmaceuticals,crosswalk_name
0000875355,"LENDWAY, INC.",BLOOMIA HOLDINGS INC,bloomia,crosswalk_name
0000875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,NORTHERN TECH INTL,northern tech intl,crosswalk_name
0000875729,BION ENVIRONMENTAL TECHNOLOGIES INC,BION ENVIRONMENTAL TECH INC,bion environmental tech,crosswalk_name
0000876167,PROGRESS SOFTWARE CORP /MA,PROGRESS SOFTWARE CORP,progress software,crosswalk_name
0000876343,"Lineage Cell Therapeutics, Inc.",LINEAGE CELL THERAPEUTICS IN,lineage cell therapeutics in,crosswalk_name
0000876437,MGIC INVESTMENT CORP,MGIC INVESTMENT CORP/WI,mgic investment corpwi,crosswalk_name
0000876523,EZCORP INC,EZCORP INC  -CL A,ezcorp inc cl a,crosswalk_name
0000877212,ZEBRA TECHNOLOGIES CORP,ZEBRA TECHNOLOGIES CP  -CL A,zebra technologies cp cl a,crosswalk_name
0000878927,"OLD DOMINION FREIGHT LINE, INC.",OLD DOMINION FREIGHT,old dominion freight,crosswalk_name
0000879407,"ARROWHEAD PHARMACEUTICALS, INC.",ARROWHEAD PHARMACEUTICAL INC,arrowhead pharmaceutical,crosswalk_name
0000880117,SANFILIPPO JOHN B & SON INC,SANFILIPPO JOHN B&SON,sanfilippo john bson,crosswalk_name
0000880266,AGCO CORP /DE,AGCO CORP,agco,crosswalk_name
0000880417,"CSB Bancorp, Inc.",CSB BANCORP INC/OH,csb bancorp incoh,crosswalk_name
0000880807,AMERICAN SUPERCONDUCTOR CORP /DE/,AMERICAN SUPERCONDUCTOR CP,american superconductor cp,crosswalk_name
0000882184,HORTON D R INC /DE/,D R HORTON INC,d r horton,crosswalk_name
0000883107,NANOPHASE TECHNOLOGIES Corp,SOLESENCE INC,solesence,crosswalk_name
0000883237,"VIRTUS INVESTMENT PARTNERS, INC.",VIRTUS INVESTMENT PTNRS INC,virtus investment ptnrs,crosswalk_name
0000883569,"Fossil Group, Inc.",FOSSIL GROUP INC,fossil,crosswalk_name
0000883902,"Cornerstone Building Brands, Inc.",CORNERSTNE BULDNG BRNDS INC,cornerstne buldng brnds,crosswalk_name
0000883948,Atlantic Union Bankshares Corp,ATLANTIC UNION BANKSHRS CRP,atlantic union bankshrs crp,crosswalk_name
0000883984,ICU MEDICAL INC/DE,ICU MEDICAL INC,icu medical,crosswalk_name
0000884219,"Pursuit Attractions & Hospitality, Inc.",PURSUIT ATTRC AND HSPTLY INC,pursuit attrc and hsptly,crosswalk_name
0000884614,UGI CORP /PA/,UGI CORP,ugi,crosswalk_name
0000884887,ROYAL CARIBBEAN CRUISES LTD,ROYAL CARIBBEAN GROUP,royal caribbean,crosswalk_name
0000885307,JEWETT CAMERON TRADING CO LTD,JEWETT-CAMERON TRADING CO,jewettcameron trading,crosswalk_name
0000885568,OLD DOMINION ELECTRIC COOPERATIVE,OLD DOMINION ELECTRIC COOP,old dominion electric coop,crosswalk_name
0000885975,CINEMARK USA INC /TX,CINEMARK USA INC,cinemark usa,crosswalk_name
0000885978,U S PHYSICAL THERAPY INC /NV,US PHYSICAL THERAPY INC,us physical therapy,crosswalk_name
0000886163,LIGAND PHARMACEUTICALS INC,LIGAND PHARMACEUTICAL INC,ligand pharmaceutical,crosswalk_name
0000888491,OMEGA HEALTHCARE INVESTORS INC,OMEGA HEALTHCARE INVS INC,omega healthcare invs,crosswalk_name
0000888981,NOCOPI TECHNOLOGIES INC/MD/,NOCOPI TECHNOLOGIES INC,nocopi technologies,crosswalk_name
0000889331,LITTELFUSE INC /DE,LITTELFUSE INC,littelfuse,crosswalk_name
0000889609,"CONSUMER PORTFOLIO SERVICES, INC.",CONSUMER PORTFOLIO SVCS INC,consumer portfolio svcs,crosswalk_name
0000889900,PATTERSON UTI ENERGY INC,PATTERSON-UTI ENERGY INC,pattersonuti energy,crosswalk_name
0000891103,"Match Group, Inc.",MATCH GROUP INC,match,crosswalk_name
0000891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",UNIVERSAL INSURANCE HLDGS,universal insurance hldgs,crosswalk_name
0000891532,PERMA FIX ENVIRONMENTAL SERVICES INC,PERMA-FIX ENVIRONMENTAL SVCS,permafix environmental svcs,crosswalk_name
0000893949,"Pediatrix Medical Group, Inc.",PEDIATRIX MEDICAL GROUP INC,pediatrix medical,crosswalk_name
0000894081,"Air Transport Services Group, Inc.",AIR TRANSPORT SERVICES GROUP,air transport services,crosswalk_name
0000894405,ARCBEST CORP /DE/,ARCBEST CORP,arcbest,crosswalk_name
0000894556,"General Enterprise Ventures, Inc.",CITROTECH INC,citrotech,crosswalk_name
0000894627,VAALCO ENERGY INC /DE/,VAALCO ENERGY INC,vaalco energy,crosswalk_name
0000894871,"Arena Group Holdings, Inc.",ARENA GROUP HLDNGS INC (THE),arena group hldngs inc the,crosswalk_name
0000895417,EQUITY LIFESTYLE PROPERTIES INC,EQUITY LIFESTYLE PPTYS INC,equity lifestyle pptys,crosswalk_name
0000897448,AMARIN CORP PLC\UK,AMARIN CORPORATION PLC,amarin corporation,crosswalk_name
0000898173,O REILLY AUTOMOTIVE INC,O'REILLY AUTOMOTIVE INC,oreilly automotive,crosswalk_name
0000898174,REINSURANCE GROUP OF AMERICA INC,REINSURANCE GROUP AMER INC,reinsurance group amer,crosswalk_name
0000899045,LAMAR MEDIA CORP/DE,LAMAR MEDIA CORP,lamar media,crosswalk_name
0000902791,BARRETT BUSINESS SERVICES INC,BARRETT BUSINESS SVCS INC,barrett business svcs,crosswalk_name
0000908311,Creative Media & Community Trust Corp,CREATIVE MEDIA & COM TR CORP,creative media com tr,crosswalk_name
0000909108,DIAMOND HILL INVESTMENT GROUP INC,DIAMOND HILL INVESTMENT GRP,diamond hill investment grp,crosswalk_name
0000909494,TUCOWS INC /PA/,TUCOWS INC,tucows,crosswalk_name
0000909832,COSTCO WHOLESALE CORP /NEW,COSTCO WHOLESALE CORP,costco wholesale,crosswalk_name
0000910073,"FLAGSTAR FINANCIAL, INC.",FLAGSTAR BANK NA,flagstar bank na,crosswalk_name
0000910612,CBL & ASSOCIATES PROPERTIES INC,CBL & ASSOCIATES PPTYS INC,cbl associates pptys,crosswalk_name
0000911147,CENTURY CASINOS INC /CO/,CENTURY CASINOS INC,century casinos,crosswalk_name
0000911177,CASELLA WASTE SYSTEMS INC,CASELLA WASTE SYS INC  -CL A,casella waste sys inc cl a,crosswalk_name
0000912595,MID AMERICA APARTMENT COMMUNITIES INC.,MID-AMERICA APT CMNTYS INC,midamerica apt cmntys,crosswalk_name
0000913241,"STEVEN MADDEN, LTD.",MADDEN STEVEN LTD,madden steven,crosswalk_name
0000913341,C & F FINANCIAL CORP,C&F FINANCIAL CORP,cf financial,crosswalk_name
0000914122,"Perma-Pipe International Holdings, Inc.",PERMA-PIPE INTERNATIONAL HOL,permapipe international hol,crosswalk_name
0000915779,DAKTRONICS INC /SD/,DAKTRONICS INC,daktronics,crosswalk_name
0000916365,TRACTOR SUPPLY CO /DE/,TRACTOR SUPPLY CO,tractor supply,crosswalk_name
0000916907,"SOUTHERN MISSOURI BANCORP, INC.",SOUTHERN MISSOURI BANCP INC,southern missouri bancp,crosswalk_name
0000917520,INTEGRA LIFESCIENCES HOLDINGS CORP,INTEGRA LIFESCIENCES HOLDNGS,integra lifesciences holdngs,crosswalk_name
0000918251,MOTORCAR PARTS OF AMERICA INC,MOTORCAR PARTS OF AMER INC,motorcar parts of amer,crosswalk_name
0000918545,BALTIC INTERNATIONAL USA INC,BALTIC INTL USA INC,baltic intl usa,crosswalk_name
0000919012,AMERICAN EAGLE OUTFITTERS INC,AMERN EAGLE OUTFITTERS INC,amern eagle outfitters,crosswalk_name
0000920371,"Simpson Manufacturing Co., Inc.",SIMPSON MANUFACTURING INC,simpson manufacturing,crosswalk_name
0000920427,UNITY BANCORP INC /NJ/,UNITY BANCORP INC,unity bancorp,crosswalk_name
0000920760,LENNAR CORP /NEW/,LENNAR CORP,lennar,crosswalk_name
0000921299,FIBROGEN INC,KYNTRA BIO INC,kyntra bio,crosswalk_name
0000921557,REPUBLIC BANCORP INC /KY/,REPUBLIC BANCORP INC/KY,republic bancorp incky,crosswalk_name
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,FIRST INDL REALTY TRUST INC,first indl realty trust,crosswalk_name
0000922358,FERRELLGAS PARTNERS L P,FERRELLGAS PARTNERS  -LP,ferrellgas partners lp,crosswalk_name
0000922864,APARTMENT INVESTMENT & MANAGEMENT CO,APARTMENT INVST & MGMT CO,apartment invst mgmt,crosswalk_name
0000923120,GREENBRIER COMPANIES INC,GREENBRIER COS INC (THE),greenbrier cos inc the,crosswalk_name
0000924168,"ENERGY FOCUS, INC/DE",ENERGY FOCUS INC,energy focus,crosswalk_name
0000924719,SMITH MIDLAND CORP,SMITH-MIDLAND CORP,smithmidland,crosswalk_name
0000924822,MILLER INDUSTRIES INC /TN/,MILLER INDUSTRIES INC/TN,miller industries inctn,crosswalk_name
0000925528,HUDSON TECHNOLOGIES INC /NY,HUDSON TECHNOLOGIES INC,hudson technologies,crosswalk_name
0000926282,"ADTRAN Holdings, Inc.",ADTRAN HOLDINGS INC,adtran,crosswalk_name
0000927003,ADVANCED ENERGY INDUSTRIES INC,ADVANCED ENERGY INDS INC,advanced energy inds,crosswalk_name
0000928054,FLOTEK INDUSTRIES INC/CN/,FLOTEK INDUSTRIES INC,flotek industries,crosswalk_name
0000928658,"COVENANT LOGISTICS GROUP, INC.",COVENANT LOGISTICS GROUP INC,covenant logistics,crosswalk_name
0000929008,WESCO INTERNATIONAL INC,WESCO INTL INC,wesco intl,crosswalk_name
0000929351,STARZ ENTERTAINMENT CORP /CN/,STARZ ENTERTAINMENT CORP,starz entertainment,crosswalk_name
0000930245,GLOBAL ACQUISITIONS Corp,AGASSI SPORTS ENTERTAIN CORP,agassi sports entertain,crosswalk_name
0000932781,FIRST COMMUNITY CORP /SC/,FIRST COMMUNITY CORP/SC,first community corpsc,crosswalk_name
0000933036,"UPBOUND GROUP, INC.",UPBOUND GROUP INC,upbound,crosswalk_name
0000937098,"TRINET GROUP, INC.",TRINET GROUP INC,trinet,crosswalk_name
0000940942,"Hub Group, Inc.",HUB GROUP INC  -CL A,hub group inc cl a,crosswalk_name
0000942126,TAITRON COMPONENTS INC,TAITRON COMPONENTS  -CL A,taitron components cl a,crosswalk_name
0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,WABTEC CORP,wabtec,crosswalk_name
0000943535,"WORLD HEALTH ENERGY HOLDINGS, INC.",WORLD HEALTH ENERGY HOLDINGS,world health energy,crosswalk_name
0000944695,"HANOVER INSURANCE GROUP, INC.",HANOVER INSURANCE GROUP INC,hanover insurance,crosswalk_name
0000946486,WINDTREE THERAPEUTICS INC /DE/,WINDTREE THERAPEUTICS INC,windtree therapeutics,crosswalk_name
0000946581,TAKE TWO INTERACTIVE SOFTWARE INC,TAKE-TWO INTERACTIVE SFTWR,taketwo interactive sftwr,crosswalk_name
0000947559,FIRST BANCSHARES INC /MS/,FIRST BANCSHARES INC/MS,first bancshares incms,crosswalk_name
0000949870,BOSTON BEER CO INC,BOSTON BEER INC  -CL A,boston beer inc cl a,crosswalk_name
0000949961,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/,INCOME OPPORTUNITY RLTY INVS,income opportunity rlty invs,crosswalk_name
0001000623,"Mativ Holdings, Inc.",MATIV HOLDINGS INC,mativ,crosswalk_name
0001000697,WATERS CORP /DE/,WATERS CORP,waters,crosswalk_name
0001001171,BROADWAY FINANCIAL CORP \DE\,BROADWAY FINANCIAL CORP/DE,broadway financial corpde,crosswalk_name
0001001385,NORTHWEST PIPE CO,NWPX INFRASTRUCTURE INC,nwpx infrastructure,crosswalk_name
0001001838,SOUTHERN COPPER CORP/,SOUTHERN COPPER CORP,southern copper,crosswalk_name
0001003078,MSC INDUSTRIAL DIRECT CO INC,MSC INDUSTRIAL DIRECT  -CL A,msc industrial direct cl a,crosswalk_name
0001004434,"AFFILIATED MANAGERS GROUP, INC.",AFFILIATED MANAGERS GRP INC,affiliated managers grp,crosswalk_name
0001004724,"REGIONAL HEALTH PROPERTIES, INC",REGIONAL HEALTH PROPERTS INC,regional health properts,crosswalk_name
0001004989,"SPAR Group, Inc.",SPAR GROUP INC,spar,crosswalk_name
0001005101,"Marygold Companies, Inc.",MARYGOLD COMPANIES INC (THE),marygold companies inc the,crosswalk_name
0001005210,SUBURBAN PROPANE PARTNERS LP,SUBURBAN PROPANE PRTNRS  -LP,suburban propane prtnrs lp,crosswalk_name
0001005284,UNIVERSAL DISPLAY CORP \PA\,UNIVERSAL DISPLAY CORP,universal display,crosswalk_name
0001005286,"LIFECORE BIOMEDICAL, INC. \DE\",LIFECORE BIOMEDL INC,lifecore biomedl,crosswalk_name
0001005757,CSG SYSTEMS INTERNATIONAL INC,CSG SYSTEMS INTL INC,csg systems intl,crosswalk_name
0001006830,CONSUMERS BANCORP INC /OH/,CONSUMERS BANCORP INC,consumers bancorp,crosswalk_name
0001007587,KVH INDUSTRIES INC \DE\,KVH INDUSTRIES INC,kvh industries,crosswalk_name
0001012019,RUSH ENTERPRISES INC \TX\,RUSH ENTERPRISES INC,rush enterprises,crosswalk_name
0001012100,SEALED AIR CORP/DE,SEALED AIR CORP,sealed air,crosswalk_name
0001013880,"TTEC Holdings, Inc.",TTEC HOLDINGS INC,ttec,crosswalk_name
0001014473,VERISIGN INC/CA,VERISIGN INC,verisign,crosswalk_name
0001015739,AWARE INC /MA/,AWARE INC,aware,crosswalk_name
0001018399,ENTERPRISE BANCORP INC /MA/,ENTERPRISE BANCORP INC/MA,enterprise bancorp incma,crosswalk_name
0001018724,AMAZON COM INC,AMAZON.COM INC,amazoncom,crosswalk_name
0001018840,ABERCROMBIE & FITCH CO /DE/,ABERCROMBIE & FITCH  -CL A,abercrombie fitch cl a,crosswalk_name
0001018963,ATI INC,ATI INC -NEW,ati inc new,crosswalk_name
0001019034,BIO KEY INTERNATIONAL INC,BIO-KEY INTERNATIONAL INC,biokey international,crosswalk_name
0001019849,"PENSKE AUTOMOTIVE GROUP, INC.",PENSKE AUTOMOTIVE GROUP INC,penske automotive,crosswalk_name
0001021561,"NU SKIN ENTERPRISES, INC.",NU SKIN ENTERPRISES  -CL A,nu skin enterprises cl a,crosswalk_name
0001022899,"Protagenic Therapeutics, Inc.\new",PROTAGENIC THERAPEUTICS INC,protagenic therapeutics,crosswalk_name
0001023128,LITHIA MOTORS INC,LITHIA MOTORS INC  -CL A,lithia motors inc cl a,crosswalk_name
0001023731,8X8 INC /DE/,8X8 INC,8x8,crosswalk_name
0001023994,SAFE & GREEN HOLDINGS CORP.,OLENOX INDUSTRIES INC,olenox industries,crosswalk_name
0001025835,ENTERPRISE FINANCIAL SERVICES CORP,ENTERPRISE FINL SERVICES CP,enterprise finl services cp,crosswalk_name
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,FEDERAL HOME LOAN MORTG CORP,federal home loan mortg,crosswalk_name
0001030192,"Idaho Strategic Resources, Inc.",IDAHO STRTEGIC RESOURCES INC,idaho strtegic resources,crosswalk_name
